"Plot Title: 21411022"
"#","Date Time, GMT+02:00","Abs Pres, kPa (LGR S/N: 21411022, SEN S/N: 21411022)","Temp, °C (LGR S/N: 21411022, SEN S/N: 21411022)","Coupler Detached (LGR S/N: 21411022)","Coupler Attached (LGR S/N: 21411022)","Host Connected (LGR S/N: 21411022)","End Of File (LGR S/N: 21411022)"
6362,05/09/2023 06:00:00 AM,65.102,-1.114,,,,
6363,05/09/2023 07:00:00 AM,65.157,-0.102,,,,
6364,05/09/2023 08:00:00 AM,65.151,0.784,,,,
6365,05/09/2023 09:00:00 AM,65.150,1.548,,,,
6366,05/09/2023 10:00:00 AM,65.153,2.410,,,,
6367,05/09/2023 11:00:00 AM,65.172,3.155,,,,
6368,05/09/2023 12:00:00 PM,65.179,3.578,,,,
6369,05/09/2023 01:00:00 PM,65.200,4.102,,,,
6370,05/09/2023 02:00:00 PM,65.238,3.683,,,,
6371,05/09/2023 03:00:00 PM,65.239,2.088,,,,
6372,05/09/2023 04:00:00 PM,65.279,1.439,,,,
6373,05/09/2023 05:00:00 PM,65.332,1.112,,,,
6374,05/09/2023 06:00:00 PM,65.357,0.674,,,,
6375,05/09/2023 07:00:00 PM,65.356,0.121,,,,
6376,05/09/2023 08:00:00 PM,65.363,-0.213,,,,
6377,05/09/2023 09:00:00 PM,65.366,-0.662,,,,
6378,05/09/2023 10:00:00 PM,65.351,-1.001,,,,
6379,05/09/2023 11:00:00 PM,65.335,-1.114,,,,
6380,05/10/2023 12:00:00 AM,65.336,-1.341,,,,
6381,05/10/2023 01:00:00 AM,65.325,-1.570,,,,
6382,05/10/2023 02:00:00 AM,65.348,-1.799,,,,
6383,05/10/2023 03:00:00 AM,65.377,-1.914,,,,
6384,05/10/2023 04:00:00 AM,65.382,-1.799,,,,
6385,05/10/2023 05:00:00 AM,65.425,-1.341,,,,
6386,05/10/2023 06:00:00 AM,65.409,-0.437,,,,
6387,05/10/2023 07:00:00 AM,65.441,0.563,,,,
6388,05/10/2023 08:00:00 AM,65.461,1.548,,,,
6389,05/10/2023 09:00:00 AM,65.442,2.410,,,,
6390,05/10/2023 10:00:00 AM,65.428,3.155,,,,
6391,05/10/2023 11:00:00 AM,65.405,3.683,,,,
6392,05/10/2023 12:00:00 PM,65.372,4.519,,,,
6393,05/10/2023 01:00:00 PM,65.375,5.141,,,,
6394,05/10/2023 02:00:00 PM,65.399,5.757,,,,
6395,05/10/2023 03:00:00 PM,65.397,5.141,,,,
6396,05/10/2023 04:00:00 PM,65.395,4.519,,,,
6397,05/10/2023 05:00:00 PM,65.410,3.261,,,,
6398,05/10/2023 06:00:00 PM,65.435,1.980,,,,
6399,05/10/2023 07:00:00 PM,65.446,1.439,,,,
6400,05/10/2023 08:00:00 PM,65.447,1.221,,,,
6401,05/10/2023 09:00:00 PM,65.416,1.003,,,,
6402,05/10/2023 10:00:00 PM,65.424,0.674,,,,
6403,05/10/2023 11:00:00 PM,65.405,0.232,,,,
6404,05/11/2023 12:00:00 AM,65.424,-0.102,,,,
6405,05/11/2023 01:00:00 AM,65.415,-0.549,,,,
6406,05/11/2023 02:00:00 AM,65.405,-0.774,,,,
6407,05/11/2023 03:00:00 AM,65.411,-0.887,,,,
6408,05/11/2023 04:00:00 AM,65.420,-0.437,,,,
6409,05/11/2023 05:00:00 AM,65.438,0.232,,,,
6410,05/11/2023 06:00:00 AM,65.454,1.112,,,,
6411,05/11/2023 07:00:00 AM,65.417,2.088,,,,
6412,05/11/2023 08:00:00 AM,65.419,3.472,,,,
6413,05/11/2023 09:00:00 AM,65.372,4.519,,,,
6414,05/11/2023 10:00:00 AM,65.339,5.655,,,,
6415,05/11/2023 11:00:00 AM,65.293,6.775,,,,
6416,05/11/2023 12:00:00 PM,65.279,7.280,,,,
6417,05/11/2023 01:00:00 PM,65.261,7.381,,,,
6418,05/11/2023 02:00:00 PM,65.275,6.573,,,,
6419,05/11/2023 03:00:00 PM,65.247,5.860,,,,
6420,05/11/2023 04:00:00 PM,65.259,5.037,,,,
6421,05/11/2023 05:00:00 PM,65.286,4.311,,,,
6422,05/11/2023 06:00:00 PM,65.291,3.893,,,,
6423,05/11/2023 07:00:00 PM,65.279,3.578,,,,
6424,05/11/2023 08:00:00 PM,65.261,3.155,,,,
6425,05/11/2023 09:00:00 PM,65.248,2.837,,,,
6426,05/11/2023 10:00:00 PM,65.235,2.517,,,,
6427,05/11/2023 11:00:00 PM,65.211,2.195,,,,
6428,05/12/2023 12:00:00 AM,65.242,1.872,,,,
6429,05/12/2023 01:00:00 AM,65.206,1.548,,,,
6430,05/12/2023 02:00:00 AM,65.221,1.112,,,,
6431,05/12/2023 03:00:00 AM,65.249,1.003,,,,
6432,05/12/2023 04:00:00 AM,65.259,1.221,,,,
6433,05/12/2023 05:00:00 AM,65.277,1.656,,,,
6434,05/12/2023 06:00:00 AM,65.282,2.837,,,,
6435,05/12/2023 07:00:00 AM,65.296,3.998,,,,
6436,05/12/2023 08:00:00 AM,65.267,5.244,,,,
6437,05/12/2023 09:00:00 AM,65.229,6.268,,,,
6438,05/12/2023 10:00:00 AM,65.211,6.370,,,,
6439,05/12/2023 11:00:00 AM,65.192,6.166,,,,
6440,05/12/2023 12:00:00 PM,65.174,6.573,,,,
6441,05/12/2023 01:00:00 PM,65.178,6.674,,,,
6442,05/12/2023 02:00:00 PM,65.178,6.370,,,,
6443,05/12/2023 03:00:00 PM,65.155,6.064,,,,
6444,05/12/2023 04:00:00 PM,65.183,5.655,,,,
6445,05/12/2023 05:00:00 PM,65.270,5.037,,,,
6446,05/12/2023 06:00:00 PM,65.268,4.415,,,,
6447,05/12/2023 07:00:00 PM,65.214,3.893,,,,
6448,05/12/2023 08:00:00 PM,65.244,3.261,,,,
6449,05/12/2023 09:00:00 PM,65.228,2.624,,,,
6450,05/12/2023 10:00:00 PM,65.193,2.303,,,,
6451,05/12/2023 11:00:00 PM,65.179,1.980,,,,
6452,05/13/2023 12:00:00 AM,65.157,1.439,,,,
6453,05/13/2023 01:00:00 AM,65.179,1.439,,,,
6454,05/13/2023 02:00:00 AM,65.185,1.330,,,,
6455,05/13/2023 03:00:00 AM,65.198,1.112,,,,
6456,05/13/2023 04:00:00 AM,65.196,1.330,,,,
6457,05/13/2023 05:00:00 AM,65.204,1.764,,,,
6458,05/13/2023 06:00:00 AM,65.213,2.517,,,,
6459,05/13/2023 07:00:00 AM,65.203,3.367,,,,
6460,05/13/2023 08:00:00 AM,65.179,4.415,,,,
6461,05/13/2023 09:00:00 AM,65.123,5.244,,,,
6462,05/13/2023 10:00:00 AM,65.081,6.471,,,,
6463,05/13/2023 11:00:00 AM,65.056,7.280,,,,
6464,05/13/2023 12:00:00 PM,65.056,6.674,,,,
6465,05/13/2023 01:00:00 PM,65.037,6.775,,,,
6466,05/13/2023 02:00:00 PM,65.033,6.674,,,,
6467,05/13/2023 03:00:00 PM,65.129,5.962,,,,
6468,05/13/2023 04:00:00 PM,65.113,5.552,,,,
6469,05/13/2023 05:00:00 PM,65.115,5.037,,,,
6470,05/13/2023 06:00:00 PM,65.168,4.415,,,,
6471,05/13/2023 07:00:00 PM,65.158,3.893,,,,
6472,05/13/2023 08:00:00 PM,65.114,3.367,,,,
6473,05/13/2023 09:00:00 PM,65.068,3.049,,,,
6474,05/13/2023 10:00:00 PM,65.008,2.410,,,,
6475,05/13/2023 11:00:00 PM,64.970,2.303,,,,
6476,05/14/2023 12:00:00 AM,64.950,2.088,,,,
6477,05/14/2023 01:00:00 AM,64.977,1.656,,,,
6478,05/14/2023 02:00:00 AM,64.977,1.656,,,,
6479,05/14/2023 03:00:00 AM,64.974,1.330,,,,
6480,05/14/2023 04:00:00 AM,64.979,1.439,,,,
6481,05/14/2023 05:00:00 AM,64.977,1.656,,,,
6482,05/14/2023 06:00:00 AM,64.946,2.517,,,,
6483,05/14/2023 07:00:00 AM,64.936,3.367,,,,
6484,05/14/2023 08:00:00 AM,64.908,4.311,,,,
6485,05/14/2023 09:00:00 AM,64.887,3.788,,,,
6486,05/14/2023 10:00:00 AM,64.827,3.683,,,,
6487,05/14/2023 11:00:00 AM,64.775,4.623,,,,
6488,05/14/2023 12:00:00 PM,64.793,5.347,,,,
6489,05/14/2023 01:00:00 PM,64.820,5.757,,,,
6490,05/14/2023 02:00:00 PM,64.867,5.244,,,,
6491,05/14/2023 03:00:00 PM,64.872,4.519,,,,
6492,05/14/2023 04:00:00 PM,64.899,4.102,,,,
6493,05/14/2023 05:00:00 PM,64.947,3.893,,,,
6494,05/14/2023 06:00:00 PM,64.985,3.472,,,,
6495,05/14/2023 07:00:00 PM,64.972,3.155,,,,
6496,05/14/2023 08:00:00 PM,64.910,2.730,,,,
6497,05/14/2023 09:00:00 PM,64.893,2.303,,,,
6498,05/14/2023 10:00:00 PM,64.868,1.980,,,,
6499,05/14/2023 11:00:00 PM,64.866,1.656,,,,
6500,05/15/2023 12:00:00 AM,64.852,1.330,,,,
6501,05/15/2023 01:00:00 AM,64.867,0.893,,,,
6502,05/15/2023 02:00:00 AM,64.853,0.563,,,,
6503,05/15/2023 03:00:00 AM,64.876,0.343,,,,
6504,05/15/2023 04:00:00 AM,64.865,0.343,,,,
6505,05/15/2023 05:00:00 AM,64.891,0.674,,,,
6506,05/15/2023 06:00:00 AM,64.874,1.330,,,,
6507,05/15/2023 07:00:00 AM,64.848,2.303,,,,
6508,05/15/2023 08:00:00 AM,64.825,3.367,,,,
6509,05/15/2023 09:00:00 AM,64.841,4.311,,,,
6510,05/15/2023 10:00:00 AM,64.793,5.347,,,,
6511,05/15/2023 11:00:00 AM,64.769,6.166,,,,
6512,05/15/2023 12:00:00 PM,64.740,6.877,,,,
6513,05/15/2023 01:00:00 PM,64.756,7.582,,,,
6514,05/15/2023 02:00:00 PM,64.770,8.282,,,,
6515,05/15/2023 03:00:00 PM,64.789,8.481,,,,
6516,05/15/2023 04:00:00 PM,64.800,7.882,,,,
6517,05/15/2023 05:00:00 PM,64.829,6.877,,,,
6518,05/15/2023 06:00:00 PM,64.847,6.166,,,,
6519,05/15/2023 07:00:00 PM,64.841,5.450,,,,
6520,05/15/2023 08:00:00 PM,64.832,4.934,,,,
6521,05/15/2023 09:00:00 PM,64.856,4.415,,,,
6522,05/15/2023 10:00:00 PM,64.842,3.788,,,,
6523,05/15/2023 11:00:00 PM,64.832,3.261,,,,
6524,05/16/2023 12:00:00 AM,64.819,2.943,,,,
6525,05/16/2023 01:00:00 AM,64.839,2.624,,,,
6526,05/16/2023 02:00:00 AM,64.844,2.195,,,,
6527,05/16/2023 03:00:00 AM,64.857,1.980,,,,
6528,05/16/2023 04:00:00 AM,64.906,2.088,,,,
6529,05/16/2023 05:00:00 AM,64.924,2.517,,,,
6530,05/16/2023 06:00:00 AM,64.941,3.472,,,,
6531,05/16/2023 07:00:00 AM,64.968,4.415,,,,
6532,05/16/2023 08:00:00 AM,64.968,5.552,,,,
6533,05/16/2023 09:00:00 AM,64.959,6.775,,,,
6534,05/16/2023 10:00:00 AM,64.941,7.481,,,,
6535,05/16/2023 11:00:00 AM,64.967,8.182,,,,
6536,05/16/2023 12:00:00 PM,64.967,8.481,,,,
6537,05/16/2023 01:00:00 PM,64.941,8.978,,,,
6538,05/16/2023 02:00:00 PM,64.951,9.571,,,,
6539,05/16/2023 03:00:00 PM,64.991,9.768,,,,
6540,05/16/2023 04:00:00 PM,65.026,9.176,,,,
6541,05/16/2023 05:00:00 PM,65.097,8.082,,,,
6542,05/16/2023 06:00:00 PM,65.142,7.481,,,,
6543,05/16/2023 07:00:00 PM,65.152,6.877,,,,
6544,05/16/2023 08:00:00 PM,65.130,6.573,,,,
6545,05/16/2023 09:00:00 PM,65.121,6.064,,,,
6546,05/16/2023 10:00:00 PM,65.101,5.552,,,,
6547,05/16/2023 11:00:00 PM,65.081,5.037,,,,
6548,05/17/2023 12:00:00 AM,65.091,4.727,,,,
6549,05/17/2023 01:00:00 AM,65.075,4.311,,,,
6550,05/17/2023 02:00:00 AM,65.098,3.788,,,,
6551,05/17/2023 03:00:00 AM,65.112,3.578,,,,
6552,05/17/2023 04:00:00 AM,65.131,3.788,,,,
6553,05/17/2023 05:00:00 AM,65.148,4.207,,,,
6554,05/17/2023 06:00:00 AM,65.151,4.831,,,,
6555,05/17/2023 07:00:00 AM,65.155,6.064,,,,
6556,05/17/2023 08:00:00 AM,65.149,7.079,,,,
6557,05/17/2023 09:00:00 AM,65.109,8.082,,,,
6558,05/17/2023 10:00:00 AM,65.093,9.176,,,,
6559,05/17/2023 11:00:00 AM,65.062,9.866,,,,
6560,05/17/2023 12:00:00 PM,65.034,10.651,,,,
6561,05/17/2023 01:00:00 PM,65.051,11.139,,,,
6562,05/17/2023 02:00:00 PM,65.034,11.625,,,,
6563,05/17/2023 03:00:00 PM,65.041,11.819,,,,
6564,05/17/2023 04:00:00 PM,65.059,11.041,,,,
6565,05/17/2023 05:00:00 PM,65.068,10.357,,,,
6566,05/17/2023 06:00:00 PM,65.133,9.373,,,,
6567,05/17/2023 07:00:00 PM,65.127,7.983,,,,
6568,05/17/2023 08:00:00 PM,65.090,7.582,,,,
6569,05/17/2023 09:00:00 PM,65.049,7.079,,,,
6570,05/17/2023 10:00:00 PM,65.008,6.877,,,,
6571,05/17/2023 11:00:00 PM,65.022,6.674,,,,
6572,05/18/2023 12:00:00 AM,64.973,6.268,,,,
6573,05/18/2023 01:00:00 AM,64.946,5.860,,,,
6574,05/18/2023 02:00:00 AM,64.934,5.552,,,,
6575,05/18/2023 03:00:00 AM,64.953,5.450,,,,
6576,05/18/2023 04:00:00 AM,64.954,5.757,,,,
6577,05/18/2023 05:00:00 AM,64.955,6.370,,,,
6578,05/18/2023 06:00:00 AM,64.963,7.179,,,,
6579,05/18/2023 07:00:00 AM,64.960,8.282,,,,
6580,05/18/2023 08:00:00 AM,64.944,9.077,,,,
6581,05/18/2023 09:00:00 AM,64.905,10.161,,,,
6582,05/18/2023 10:00:00 AM,64.874,10.553,,,,
6583,05/18/2023 11:00:00 AM,64.879,10.063,,,,
6584,05/18/2023 12:00:00 PM,64.910,9.373,,,,
6585,05/18/2023 01:00:00 PM,64.922,9.077,,,,
6586,05/18/2023 02:00:00 PM,64.903,9.176,,,,
6587,05/18/2023 03:00:00 PM,64.941,8.382,,,,
6588,05/18/2023 04:00:00 PM,65.008,7.782,,,,
6589,05/18/2023 05:00:00 PM,65.129,6.268,,,,
6590,05/18/2023 06:00:00 PM,65.191,5.552,,,,
6591,05/18/2023 07:00:00 PM,65.137,5.037,,,,
6592,05/18/2023 08:00:00 PM,65.158,4.727,,,,
6593,05/18/2023 09:00:00 PM,65.137,4.207,,,,
6594,05/18/2023 10:00:00 PM,65.125,3.893,,,,
6595,05/18/2023 11:00:00 PM,65.045,3.578,,,,
6596,05/19/2023 12:00:00 AM,65.043,3.261,,,,
6597,05/19/2023 01:00:00 AM,65.012,3.049,,,,
6598,05/19/2023 02:00:00 AM,65.004,2.837,,,,
6599,05/19/2023 03:00:00 AM,65.006,2.624,,,,
6600,05/19/2023 04:00:00 AM,64.988,2.730,,,,
6601,05/19/2023 05:00:00 AM,64.964,2.943,,,,
6602,05/19/2023 06:00:00 AM,64.948,3.367,,,,
6603,05/19/2023 07:00:00 AM,64.927,4.519,,,,
6604,05/19/2023 08:00:00 AM,64.930,5.450,,,,
6605,05/19/2023 09:00:00 AM,64.899,6.064,,,,
6606,05/19/2023 10:00:00 AM,64.851,6.268,,,,
6607,05/19/2023 11:00:00 AM,64.859,6.471,,,,
6608,05/19/2023 12:00:00 PM,64.948,5.037,,,,
6609,05/19/2023 01:00:00 PM,65.022,4.102,,,,
6610,05/19/2023 02:00:00 PM,64.993,4.207,,,,
6611,05/19/2023 03:00:00 PM,64.977,4.102,,,,
6612,05/19/2023 04:00:00 PM,64.996,3.472,,,,
6613,05/19/2023 05:00:00 PM,65.013,2.517,,,,
6614,05/19/2023 06:00:00 PM,65.031,2.410,,,,
6615,05/19/2023 07:00:00 PM,65.017,2.088,,,,
6616,05/19/2023 08:00:00 PM,65.010,1.656,,,,
6617,05/19/2023 09:00:00 PM,64.979,1.439,,,,
6618,05/19/2023 10:00:00 PM,64.947,1.221,,,,
6619,05/19/2023 11:00:00 PM,64.894,1.003,,,,
6620,05/20/2023 12:00:00 AM,64.860,1.003,,,,
6621,05/20/2023 01:00:00 AM,64.849,1.003,,,,
6622,05/20/2023 02:00:00 AM,64.876,0.343,,,,
6623,05/20/2023 03:00:00 AM,64.937,0.453,,,,
6624,05/20/2023 04:00:00 AM,64.975,0.563,,,,
6625,05/20/2023 05:00:00 AM,64.975,0.563,,,,
6626,05/20/2023 06:00:00 AM,64.968,1.439,,,,
6627,05/20/2023 07:00:00 AM,64.950,2.088,,,,
6628,05/20/2023 08:00:00 AM,64.944,2.730,,,,
6629,05/20/2023 09:00:00 AM,64.990,3.049,,,,
6630,05/20/2023 10:00:00 AM,64.950,2.088,,,,
6631,05/20/2023 11:00:00 AM,64.955,2.730,,,,
6632,05/20/2023 12:00:00 PM,64.961,3.155,,,,
6633,05/20/2023 01:00:00 PM,64.974,3.472,,,,
6634,05/20/2023 02:00:00 PM,64.964,2.943,,,,
6635,05/20/2023 03:00:00 PM,64.990,2.517,,,,
6636,05/20/2023 04:00:00 PM,64.990,1.439,,,,
6637,05/20/2023 05:00:00 PM,65.032,1.112,,,,
6638,05/20/2023 06:00:00 PM,65.014,1.221,,,,
6639,05/20/2023 07:00:00 PM,64.994,1.003,,,,
6640,05/20/2023 08:00:00 PM,65.013,0.674,,,,
6641,05/20/2023 09:00:00 PM,64.991,0.674,,,,
6642,05/20/2023 10:00:00 PM,64.975,0.563,,,,
6643,05/20/2023 11:00:00 PM,64.946,0.674,,,,
6644,05/21/2023 12:00:00 AM,64.952,-0.213,,,,
6645,05/21/2023 01:00:00 AM,64.957,-0.102,,,,
6646,05/21/2023 02:00:00 AM,64.979,-1.114,,,,
6647,05/21/2023 03:00:00 AM,64.992,-1.341,,,,
6648,05/21/2023 04:00:00 AM,65.036,-1.341,,,,
6649,05/21/2023 05:00:00 AM,65.031,-0.437,,,,
6650,05/21/2023 06:00:00 AM,65.062,0.784,,,,
6651,05/21/2023 07:00:00 AM,65.083,1.548,,,,
6652,05/21/2023 08:00:00 AM,65.082,2.303,,,,
6653,05/21/2023 09:00:00 AM,65.070,3.367,,,,
6654,05/21/2023 10:00:00 AM,65.034,4.415,,,,
6655,05/21/2023 11:00:00 AM,65.087,5.757,,,,
6656,05/21/2023 12:00:00 PM,65.132,4.623,,,,
6657,05/21/2023 01:00:00 PM,65.122,4.934,,,,
6658,05/21/2023 02:00:00 PM,65.119,5.141,,,,
6659,05/21/2023 03:00:00 PM,65.126,5.037,,,,
6660,05/21/2023 04:00:00 PM,65.141,4.311,,,,
6661,05/21/2023 05:00:00 PM,65.141,3.472,,,,
6662,05/21/2023 06:00:00 PM,65.159,2.837,,,,
6663,05/21/2023 07:00:00 PM,65.111,2.195,,,,
6664,05/21/2023 08:00:00 PM,65.075,1.872,,,,
6665,05/21/2023 09:00:00 PM,65.021,1.656,,,,
6666,05/21/2023 10:00:00 PM,65.019,1.330,,,,
6667,05/21/2023 11:00:00 PM,64.927,1.003,,,,
6668,05/22/2023 12:00:00 AM,64.911,0.893,,,,
6669,05/22/2023 01:00:00 AM,64.878,0.893,,,,
6670,05/22/2023 02:00:00 AM,64.884,0.784,,,,
6671,05/22/2023 03:00:00 AM,64.902,0.674,,,,
6672,05/22/2023 04:00:00 AM,64.902,0.674,,,,
6673,05/22/2023 05:00:00 AM,64.919,0.563,,,,
6674,05/22/2023 06:00:00 AM,64.973,0.784,,,,
6675,05/22/2023 07:00:00 AM,64.965,1.112,,,,
6676,05/22/2023 08:00:00 AM,64.990,1.439,,,,
6677,05/22/2023 09:00:00 AM,64.955,2.195,,,,
6678,05/22/2023 10:00:00 AM,64.988,2.730,,,,
6679,05/22/2023 11:00:00 AM,64.986,2.943,,,,
6680,05/22/2023 12:00:00 PM,64.992,1.764,,,,
6681,05/22/2023 01:00:00 PM,64.990,1.980,,,,
6682,05/22/2023 02:00:00 PM,65.017,1.548,,,,
6683,05/22/2023 03:00:00 PM,64.992,1.764,,,,
6684,05/22/2023 04:00:00 PM,64.988,1.656,,,,
6685,05/22/2023 05:00:00 PM,65.008,1.330,,,,
6686,05/22/2023 06:00:00 PM,64.996,1.330,,,,
6687,05/22/2023 07:00:00 PM,64.970,1.221,,,,
6688,05/22/2023 08:00:00 PM,64.958,1.221,,,,
6689,05/22/2023 09:00:00 PM,64.925,1.221,,,,
6690,05/22/2023 10:00:00 PM,64.909,1.112,,,,
6691,05/22/2023 11:00:00 PM,64.900,0.893,,,,
6692,05/23/2023 12:00:00 AM,64.889,0.893,,,,
6693,05/23/2023 01:00:00 AM,64.878,0.893,,,,
6694,05/23/2023 02:00:00 AM,64.902,0.674,,,,
6695,05/23/2023 03:00:00 AM,64.902,0.674,,,,
6696,05/23/2023 04:00:00 AM,64.918,0.784,,,,
6697,05/23/2023 05:00:00 AM,64.909,1.112,,,,
6698,05/23/2023 06:00:00 AM,64.890,1.439,,,,
6699,05/23/2023 07:00:00 AM,64.861,2.088,,,,
6700,05/23/2023 08:00:00 AM,64.819,2.410,,,,
6701,05/23/2023 09:00:00 AM,64.830,2.410,,,,
6702,05/23/2023 10:00:00 AM,64.746,3.049,,,,
6703,05/23/2023 11:00:00 AM,64.775,2.943,,,,
6704,05/23/2023 12:00:00 PM,64.773,2.624,,,,
6705,05/23/2023 01:00:00 PM,64.753,2.410,,,,
6706,05/23/2023 02:00:00 PM,64.841,1.872,,,,
6707,05/23/2023 03:00:00 PM,64.841,1.330,,,,
6708,05/23/2023 04:00:00 PM,64.870,1.221,,,,
6709,05/23/2023 05:00:00 PM,64.876,1.112,,,,
6710,05/23/2023 06:00:00 PM,64.856,0.893,,,,
6711,05/23/2023 07:00:00 PM,64.840,0.784,,,,
6712,05/23/2023 08:00:00 PM,64.813,0.674,,,,
6713,05/23/2023 09:00:00 PM,64.781,0.453,,,,
6714,05/23/2023 10:00:00 PM,64.795,0.010,,,,
6715,05/23/2023 11:00:00 PM,64.770,-0.325,,,,
6716,05/24/2023 12:00:00 AM,64.725,-0.325,,,,
6717,05/24/2023 01:00:00 AM,64.687,-0.437,,,,
6718,05/24/2023 02:00:00 AM,64.709,-0.437,,,,
6719,05/24/2023 03:00:00 AM,64.698,-0.437,,,,
6720,05/24/2023 04:00:00 AM,64.675,-0.213,,,,
6721,05/24/2023 05:00:00 AM,64.689,0.121,,,,
6722,05/24/2023 06:00:00 AM,64.736,-0.325,,,,
6723,05/24/2023 07:00:00 AM,64.733,-0.662,,,,
6724,05/24/2023 08:00:00 AM,64.736,-0.325,,,,
6725,05/24/2023 09:00:00 AM,64.734,0.121,,,,
6726,05/24/2023 10:00:00 AM,64.703,0.453,,,,
6727,05/24/2023 11:00:00 AM,64.711,0.893,,,,
6728,05/24/2023 12:00:00 PM,64.673,0.784,,,,
6729,05/24/2023 01:00:00 PM,64.719,0.563,,,,
6730,05/24/2023 02:00:00 PM,64.768,0.674,,,,
6731,05/24/2023 03:00:00 PM,64.788,0.343,,,,
6732,05/24/2023 04:00:00 PM,64.856,0.121,,,,
6733,05/24/2023 05:00:00 PM,64.857,-0.102,,,,
6734,05/24/2023 06:00:00 PM,64.920,-0.437,,,,
6735,05/24/2023 07:00:00 PM,64.894,-0.774,,,,
6736,05/24/2023 08:00:00 PM,64.867,-0.887,,,,
6737,05/24/2023 09:00:00 PM,64.846,-1.114,,,,
6738,05/24/2023 10:00:00 PM,64.820,-1.456,,,,
6739,05/24/2023 11:00:00 PM,64.755,-1.914,,,,
6740,05/25/2023 12:00:00 AM,64.732,-1.684,,,,
6741,05/25/2023 01:00:00 AM,64.743,-1.684,,,,
6742,05/25/2023 02:00:00 AM,64.777,-1.914,,,,
6743,05/25/2023 03:00:00 AM,64.822,-2.145,,,,
6744,05/25/2023 04:00:00 AM,64.794,-2.030,,,,
6745,05/25/2023 05:00:00 AM,64.805,-1.799,,,,
6746,05/25/2023 06:00:00 AM,64.781,-1.341,,,,
6747,05/25/2023 07:00:00 AM,64.771,-0.549,,,,
6748,05/25/2023 08:00:00 AM,64.767,0.121,,,,
6749,05/25/2023 09:00:00 AM,64.729,0.784,,,,
6750,05/25/2023 10:00:00 AM,64.712,1.439,,,,
6751,05/25/2023 11:00:00 AM,64.739,1.548,,,,
6752,05/25/2023 12:00:00 PM,64.732,1.656,,,,
6753,05/25/2023 01:00:00 PM,64.746,1.980,,,,
6754,05/25/2023 02:00:00 PM,64.790,1.980,,,,
6755,05/25/2023 03:00:00 PM,64.810,1.656,,,,
6756,05/25/2023 04:00:00 PM,64.827,1.003,,,,
6757,05/25/2023 05:00:00 PM,64.846,0.674,,,,
6758,05/25/2023 06:00:00 PM,64.876,0.343,,,,
6759,05/25/2023 07:00:00 PM,64.856,0.121,,,,
6760,05/25/2023 08:00:00 PM,64.818,-1.001,,,,
6761,05/25/2023 09:00:00 PM,64.781,-1.341,,,,
6762,05/25/2023 10:00:00 PM,64.747,-1.341,,,,
6763,05/25/2023 11:00:00 PM,64.742,-1.456,,,,
6764,05/26/2023 12:00:00 AM,64.726,-1.570,,,,
6765,05/26/2023 01:00:00 AM,64.715,-1.570,,,,
6766,05/26/2023 02:00:00 AM,64.733,-1.914,,,,
6767,05/26/2023 03:00:00 AM,64.759,-1.570,,,,
6768,05/26/2023 04:00:00 AM,64.769,-1.341,,,,
6769,05/26/2023 05:00:00 AM,64.769,-1.341,,,,
6770,05/26/2023 06:00:00 AM,64.761,-0.774,,,,
6771,05/26/2023 07:00:00 AM,64.784,0.010,,,,
6772,05/26/2023 08:00:00 AM,64.759,0.453,,,,
6773,05/26/2023 09:00:00 AM,64.787,1.112,,,,
6774,05/26/2023 10:00:00 AM,64.779,1.980,,,,
6775,05/26/2023 11:00:00 AM,64.797,2.410,,,,
6776,05/26/2023 12:00:00 PM,64.806,2.624,,,,
6777,05/26/2023 01:00:00 PM,64.819,2.943,,,,
6778,05/26/2023 02:00:00 PM,64.839,3.155,,,,
6779,05/26/2023 03:00:00 PM,64.841,3.472,,,,
6780,05/26/2023 04:00:00 PM,64.894,3.155,,,,
6781,05/26/2023 05:00:00 PM,64.908,2.410,,,,
6782,05/26/2023 06:00:00 PM,64.939,1.548,,,,
6783,05/26/2023 07:00:00 PM,64.943,1.112,,,,
6784,05/26/2023 08:00:00 PM,64.922,0.893,,,,
6785,05/26/2023 09:00:00 PM,64.899,0.343,,,,
6786,05/26/2023 10:00:00 PM,64.846,-0.102,,,,
6787,05/26/2023 11:00:00 PM,64.809,-0.437,,,,
6788,05/27/2023 12:00:00 AM,64.782,-0.549,,,,
6789,05/27/2023 01:00:00 AM,64.795,-0.774,,,,
6790,05/27/2023 02:00:00 AM,64.796,-1.001,,,,
6791,05/27/2023 03:00:00 AM,64.785,-1.001,,,,
6792,05/27/2023 04:00:00 AM,64.807,-1.001,,,,
6793,05/27/2023 05:00:00 AM,64.828,-0.774,,,,
6794,05/27/2023 06:00:00 AM,64.797,-0.213,,,,
6795,05/27/2023 07:00:00 AM,64.794,0.232,,,,
6796,05/27/2023 08:00:00 AM,64.764,0.563,,,,
6797,05/27/2023 09:00:00 AM,64.745,1.439,,,,
6798,05/27/2023 10:00:00 AM,64.721,2.195,,,,
6799,05/27/2023 11:00:00 AM,64.716,3.155,,,,
6800,05/27/2023 12:00:00 PM,64.705,3.683,,,,
6801,05/27/2023 01:00:00 PM,64.688,4.102,,,,
6802,05/27/2023 02:00:00 PM,64.693,4.519,,,,
6803,05/27/2023 03:00:00 PM,64.759,4.207,,,,
6804,05/27/2023 04:00:00 PM,64.767,3.578,,,,
